id,title,score,director
tm922429,The Block Island Sound,5.300000000000001,Kevin McManus
tm91125,Fida,5.300000000000001,Ken Ghosh
tm922429,The Block Island Sound,5.300000000000001,Matthew McManus
tm855340,Thalaivii,5.300000000000001,A. L. Vijay
tm366383,Deliha 2,5.300000000000001,Gupse Özay
tm370392,The Week Of,5.300000000000001,Robert Smigel
tm448690,Prince of Peoria: A Christmas Moose Miracle,5.3,Jonathan A. Rosenbaum
tm857607,Pressure Cooker,5.3,Sushil Karampuri
tm359658,The 3rd Eye,5.3,Rocky Soraya
tm857607,Pressure Cooker,5.3,Sujoi Karampuri
tm1000616,Gaali Sampath,5.3,Annish Krishna
tm456983,Mauli,5.3,Aditya Sarpotdar
tm458893,"Oh, Ramona!",5.3,Cristina Jacob
tm1037800,Soy Rada: Serendipity,5.3,Iban del Campo
tm814644,Coffee & Kareem,5.3,Michael Dowse
tm1023438,Trapped,5.3,Manal Khaled
tm475162,American Woman,5.3,Semi Chellas
tm1040337,Security,5.3,Peter Chelsom
tm1159627,"Mirror, Mirror",5.3,Marc Crehuet
tm472961,After Maria,5.3,Nadia Hallgren
tm834230,The Silence of the Marsh,5.3,Marc Vigil
tm368538,MILF,5.3,Axelle Laffont
tm848261,Aaviri,5.3,Ravi Babu
tm912190,Cargo,5.3,Arati Kadav
tm931436,Welcome to Sudden Death,5.3,Dallas Jackson
tm830833,"Hello, Privilege. It's Me, Chelsea",5.3,Alex Stapleton
tm478066,Subira,5.3,Ravneet Sippy Chadha
tm440324,Santo cachón,5.3,Andrés Felipe Orjuela
tm375547,El club de los buenos infieles,5.3,Lluís Segura
tm988613,Madam Chief Minister,5.289,Subhash Kapoor
tm168400,Empire State,5.2885,Dito Montiel
tm314138,Felipe Neto: My Life Makes No Sense,5.2805,
tm12482,Ram Jaane,5.2715,Rajiv Mehra
tm1160424,AI Love You,5.2675,Stephan Zlotescu
tm369079,Todd Glass: Act Happy,5.2645,Scott Moran
tm307997,Offline: Are You Ready for the Next Level?,5.2615,Florian Schnell
tm1150256,Tall Girl 2,5.2595,Emily Ting
tm815438,Sab el-Burumbah,5.2585,Mahmoud Karim
tm172883,Game,5.252000000000001,Abhinay Deo
tm1293775,Black Sunshine Baby,5.25,Nilesh Maniyar
tm1180524,Av: The Hunt,5.25,Emre Akay
tm1061911,Rainbow,5.25,Paco León
tm420800,"To Each, Her Own",5.25,Michel Leclerc
tm334293,Booha,5.25,Ramy Imam
tm157853,In Defense of a Married Man,5.25,Joel Oliansky
tm375446,Asphalt Burning,5.25,Hallvard Bræin
tm173826,The Magic Roundabout,5.25,Frank Passingham
tm868441,Collision Course,5.25,Bolanle Austen-Peters
tm1296826,A Sunday Affair,5.25,Walter Taylaur
tm1165244,Into the Wind,5.25,Kristoffer Rus
tm1114205,Amina,5.25,Izu Ojukwu
tm238377,The Legacy of a Whitetail Deer Hunter,5.25,Jody Hill
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",5.25,Halder Gomes
tm409376,Pickpockets,5.25,Peter Webber
tm1179176,"Michela Giraud: The Truth, I Swear!",5.25,
tm867288,Elevator Baby,5.25,Akhigbe Ilozobhie
tm838705,Holiday Rush,5.25,Leslie Small
tm227922,Anjelah Johnson: Not Fancy,5.25,Jay Karas
tm211554,Beyond Skyline,5.25,Liam O'Donnell
tm371741,Si saben cómo me pongo ¿Pa' qué me invitan?,5.25,Fernando Ayllón
tm1240272,Office Invasion,5.25,Fred Wolmarans
tm1240272,Office Invasion,5.25,Gareth Crocker
tm474263,Still Laugh-In: The Stars Celebrate,5.25,
tm886214,Mrs. Serial Killer,5.25,Shirish Kunder
tm313748,Handsome: A Netflix Mystery Movie,5.25,Jeff Garlin
tm843143,Whipped,5.25,Chandra Liow
tm228574,Swearnet Live,5.25,Robb Wells
tm173826,The Magic Roundabout,5.25,Jean Duval
tm228574,Swearnet Live,5.25,Mike Smith
tm228574,Swearnet Live,5.25,John Paul Tremblay
tm173826,The Magic Roundabout,5.25,Dave Borthwick
tm1080114,Hostage House,5.25,David Benullo
tm1248088,GodFather,5.25,Mohan Raja
tm296203,A Chaster Marriage,5.25,
tm1201262,Love & Gelato,5.249499999999999,Brandon Camp
tm818499,Revenge of the Pontianak,5.244,Gavin Yap
tm818499,Revenge of the Pontianak,5.244,Glen Goei
tm364525,Beat Bugs: All Together Now,5.227,Josh Wakely
tm350,The Bad Batch,5.223000000000001,Ana Lily Amirpour
tm49592,LOL,5.2135,Lisa Azuelos
tm1287041,The Strays,5.2085,Nathaniel Martello-White
tm263743,The Doll,5.205,Rocky Soraya
tm848663,Ghost Stories,5.203,Karan Johar
tm848663,Ghost Stories,5.203,Anurag Kashyap
tm848663,Ghost Stories,5.203,Dibakar Banerjee
tm848663,Ghost Stories,5.203,Zoya Akhtar
tm836501,Super Monsters: Vida's First Halloween,5.2,
tm234980,A Choo,5.2,Peter Tsi
tm234980,A Choo,5.2,Kevin Ko
tm519070,Desterro,5.2,Maria Clara Escobar
tm882875,Sol Levante,5.2,Akira Saitoh
tm348735,Aakhri Adaalat,5.2,Rajiv Mehra
tm404610,Stretch Armstrong: The Breakout,5.2,
tm1111717,L.O.L. Surprise! The Movie,5.2,Alex Kamb
tm887376,Go! Go! Cory Carson: The Chrissy,5.2,Stanley Moore
tm255589,One Last Shot,5.2,Mike Clattenburg
tm1000147,Zone 414,5.2,Andrew Baird
tm1041549,Dear Affy,5.2,Samuel Olatunji
tm456271,Aziza,5.2,Soudade Kaadan
tm887376,Go! Go! Cory Carson: The Chrissy,5.2,Alex Woo
tm427293,Solo,5.2,Hugo Stuven Casasnovas
tm1218034,The Munsters,5.2,Rob Zombie
tm365824,Zero,5.2,Aanand L. Rai
tm1237553,Fenced In,5.2,Roberto Santucci
tm1239645,That's Amor,5.199999999999999,Shaun Paul Piccinino
tm1059008,Lokillo,5.199999999999999,Julian Gaviria
tm450375,Thackeray,5.199999999999999,Abhijit Panse
tm285171,Clinical,5.199999999999999,Alistair Legrand
tm475638,Luccas Neto em: Uma Babá Muito Esquisita,5.199999999999999,Lucas Margutti
tm843345,Pinkfong & Baby Shark's Space Adventure,5.199999999999999,Byeon Hee-sun
tm1041329,Thaneya Wahda,5.199999999999999,Akram Farid
tm888080,The Last Days of American Crime,5.199999999999999,Olivier Megaton
tm140653,Look for a Star,5.189,Andrew Lau
tm832345,365 Days,5.189,Tomasz Mandes
tm832345,365 Days,5.189,Barbara Białowąs
tm96052,Palermo Hollywood,5.1884999999999994,Eduardo Pinto
tm81864,Twins Mission,5.1715,Benz Kong To-Hoi
tm1303850,Tonight You're Sleeping with Me,5.1715,Robert Wichrowski
tm244368,You Get Me,5.168,Brent Bonacorso
tm898759,Fatal Affair,5.167,Peter Sullivan
tm1272071,Who's a Good Boy?,5.1594999999999995,Ihtzi Hurtado
tm1110150,There's Someone Inside Your House,5.1545000000000005,Patrick Brice
tm918915,Guest House,5.154,Sam Macaroni
tm818239,Penalty,5.15,Shubham Singh
tm449262,Ascharya Fuck It,5.15,Samit Kakkad
tm408306,Seth Rogen's Hilarity for Charity,5.15,Ryan Polito
tm439678,Solo el amor,5.15,Diego Corsini
tm204173,Aashik Aawara,5.15,Umesh Mehra
tm833467,Hurdang,5.15,Nikhil Nagesh Bhat
tm461827,Who Would You Take to a Deserted Island?,5.15,Jota Linares
tm474647,Hot Gimmick: Girl Meets Boy,5.15,Yuki Yamato
tm349134,Fabrizio Copano: solo pienso en mí,5.15,Rodrigo Toro Solovera
tm247767,Kiss of Life,5.15,Şenol Sönmez
tm507368,Kaatteri,5.15,Deekay
tm1131374,Carolin Kebekus: The Last Christmas Special,5.15,
tm42397,Hello Brother,5.15,Sohail Khan
tm439678,Solo el amor,5.15,Andy Caballero
tm456581,Anchor Baby,5.15,Lonzo Nzekwe
tm461829,The Hard Way,5.15,Keoni Waxman
tm983722,Prime Time,5.15,Jakub Piątek
tm349134,Fabrizio Copano: solo pienso en mí,5.15,Francisco Schultz
tm423108,Auntie Faransa,5.143,
tm31335,Golmaal Returns,5.141,Rohit Shetty
tm420745,How It Ends,5.138,David M. Rosenthal
tm1162608,40 Years Young,5.1355,Pietro Loprieno
tm932609,The Binding,5.1185,Domenico Emanuele de Feudis
tm75544,Dhan Dhana Dhan Goal,5.109999999999999,Vivek Agnihotri
tm1312789,Here Love Lies,5.1,
tm408892,Unbridled,5.1,Jota Linares
tm844201,Super Monsters Save Christmas,5.1,
tm1163194,LEGO Friends: Holiday Special,5.1,
tm215339,Ralphie May: Imperfectly Yours,5.1,Anthony Pierce
tm474405,Between Maybes,5.1,Jason Paul Laxamana
tm307515,Amar,5.1,Esteban Crespo
tm368040,The Titan,5.1,Lennart Ruff
tm235005,Oloibiri,5.1,Curtis Graham
tm855600,The Stand In,5.1,Jamie Babbit
tm814734,Kidnapping Stella,5.1,Thomas Sieben
tm236705,Ricardo O'Farrill: Abrazo Genial,5.1,Jan Suter
tm483103,Ali & Alia,5.1,
tm370472,Kavin Jay : Everybody Calm Down!,5.1,Michael McKay
tm1210379,Collision,5.1,Fabien Martorell
tm350044,A Man Returned,5.1,Mahdi Fleifel
tm295349,Ricardo O'Farrill: abrazo navideño,5.1,Raúl Campos
tm814740,Coming from Insanity,5.1,
tm295349,Ricardo O'Farrill: abrazo navideño,5.1,Jan Suter
tm236705,Ricardo O'Farrill: Abrazo Genial,5.1,Raúl Campos
tm1033803,Searching for Sheela,5.1,Shakun Batra
tm464284,We Are Legends,5.1,Daniel Chan Yee-Heng
tm1179605,Under Her Control,5.1,Fran Torres
tm336227,Catching Feelings,5.1,Kagiso Lediga
tm1277163,Naai Sekar Returns,5.1,Suraj
tm479734,Table Manners,5.1,Leli Maki
tm1207096,Snoop Dogg's F*cn Around Comedy Special,5.1,Ryan Polito
tm275437,Coin Heist,5.1,Emily Hagins
tm957290,Umma,5.094,Iris K. Shim
tm1284065,Stuck with You,5.0875,Frank Bellocq
tm1166024,Choose or Die,5.0855,Toby Meakins
tm858954,Nobody Sleeps in the Woods Tonight,5.0725,Bartosz M. Kowalski
tm1144693,The Trip 6,5.0600000000000005,Rodrigo Triana
tm1020073,Thunder Force,5.0585,Ben Falcone
tm1226722,U-Turn,5.050000000000001,Derick Cabrido
tm990835,The Girl on the Train,5.050000000000001,Ribhu Dasgupta
tm972521,Cirkus,5.050000000000001,Rohit Shetty
tm361161,DreamWorks Home: For the Holidays,5.050000000000001,Blake Lemons
tm285340,Girlfriend's Day,5.050000000000001,Michael Stephenson
tm444469,Eerie,5.050000000000001,Mikhail Red
tm1204615,Katt Williams: World War III,5.050000000000001,
tm198842,Souk Bazaar,5.050000000000001,Muharrem Gülmez
tm430057,Weapon of Choice,5.050000000000001,Fritz Ofner
tm1300541,Squared Love All Over Again,5.05,Filip Zylber
tm465864,Hajwala 2: Mysterious Mission,5.05,Ibrahim Bin Mohamed
tm925702,Andre and His Olive Tree,5.05,Josiah Ng
tm57382,Kath & Kimderella,5.05,Ted Emery
tm283909,The Super Parental Guardians,5.05,Joyce E. Bernal
tm1185813,The Man of God,5.05,Bolanle Austen-Peters
tm1264781,Possessed,5.05,James Lee
tm1072066,Blasted,5.05,Martin Sofiedal
tm465864,Hajwala 2: Mysterious Mission,5.05,Hasan Aljaberi
tm483331,Merry Men: The Real Yoruba Demons,5.05,Toka Mcbaror
tm1101878,Honey Girls,5.05,Trey Fanjoy
tm1159163,Fistful of Vengeance,5.0115,Roel Reiné
tm1271320,Christmas Full of Grace,5.011,Pedro Antônio
tm1218547,Bruna Louise: Demolition,5.004,Fabio Ock
tm412937,Trading Paint,5.0024999999999995,Karzan Kader
tm365482,Belleville Cop,5.0,Rachid Bouchareb
tm1106551,One Night in Paris,5.0,Mehdi Idir
tm1097142,Arousty,5.0,Mohamed Bakir
tm356684,Animas,5.0,José F. Ortuño
tm1028083,Red Snow,5.0,Marie Clements
tm285329,Take the 10,5.0,Chester Tam
tm1020293,A'azz El Weld,5.0,Sarah Noah
tm350159,Couple of Days,5.0,Tolu Lordtanner
tm701033,Na stojáka v kině,5.0,Daniel Růžička
tm179328,Romantik Komedi 2: Bekarlığa Veda,5.0,Erol Özlevi
tm428877,Babamın Ceketi,5.0,Müfit Can Saçıntı
tm444564,Tattoo of Revenge,5.0,Julián Hernández
tm451283,Moms at War,5.0,Omoni Oboli
tm356684,Animas,5.0,Laura Alvea
tm1020326,Deadly Illusions,5.0,Anna Elizabeth James
tm1065283,Besieged Bread,5.0,Soudade Kaadan
tm247159,The Last Egg,5.0,Namcito
tm1024592,Dobaaraa,5.0,Anurag Kashyap
tm214825,The Ridiculous 6,5.0,Frank Coraci
tm1301942,Copenhagen Cowboy: Nightcall with Nicolas Winding Refn,5.0,Nicklas Kold Nagel
tm436171,El Potro: lo mejor del amor,5.0,Lorena Muñoz
tm1286923,Disconnect: The Wedding Planner,5.0,David 'Tosh' Gitonga
tm1254370,An Inconvenient Love,5.0,Petersen Vargas
tm1207094,Pete Davidson Presents: The Best Friends,5.0,Jason Orley
tm853091,The American Game,5.0,Mostafa Abou Seif
tm247159,The Last Egg,5.0,Bảo Nhân
tm442199,Shanghai Fortress,4.989000000000001,Teng Huatao
tm1228660,Recurrence,4.981,Alejandro Montiel
tm101684,A Romantic Comedy,4.9775,Ketche
tm1264649,Tara vs Bilal,4.975,Samar Iqbal
tm175753,Chashme Baddoor,4.975,David Dhawan
tm110225,English Babu Desi Mem,4.973,Praveen Nischol
tm294581,The Clapper,4.9695,Dito Montiel
tm1178876,Battle: Freestyle,4.968999999999999,Ingvild Søderlind
tm996755,Sinam,4.95,G. N. R. Kumaravelan
tm984204,The Seventh Day,4.95,Justin P. Lange
tm1050882,HollyBlood,4.95,Jesús Font
tm464947,Chief Daddy,4.95,Niyi Akinmolayan
tm363329,Christmas Wedding Planner,4.95,Justin G. Dyck
tm1121707,Dangerous Liaisons,4.95,Rachel Suissa
tm946869,Texas Chainsaw Massacre,4.95,David Blue Garcia
tm1195428,All About Gila,4.95,
tm1229690,Jewel,4.95,Adze Ugah
tm413266,Pup Star: World Tour,4.95,Robert Vince
tm34646,Sisterakas,4.949999999999999,Wenn V. Deramas
tm245155,The Worthy,4.949999999999999,Ali F. Mostafa
tm938466,Kitty Love: An Homage to Cats,4.949999999999999,Mark Verkerk
tm814671,Secret Obsession,4.947,Peter Sullivan
tm1068777,Bankrolled,4.9295,Marcos Bucay
tm144557,Deliha,4.9285,Hakan Algül
tm447263,Super Monsters and the Wish Star,4.9,Jacob Joice
tm813634,Dorasani,4.9,KVR Mahendra
tm1001097,Beauty,4.9,Andrew Dosunmu
tm1207097,Bill Burr Presents: Friends Who Kill,4.9,Ryan Polito
tm199987,Ralphie May: Unruly,4.9,John Asher
tm845616,Tootsies & The Fake,4.9,Kittiphak Thongauam
tm1114350,Story of Dinda: Second Chance of Happiness,4.9,Ginanti Rona Tembang Asri
tm367613,Mr. Chandramouli,4.9,Thiru
tm826677,Tee Shot: Ariya Jutanugarn,4.9,Tanawat Aiemjinda
tm1185506,The Taming of the Shrewd,4.9,Katarzyna Szyngiera
tm1066826,Diana: The Musical,4.9,Christopher Ashley
tm1015303,RattleSnake: The Ahanna Story,4.9,
tm450832,Paradise Beach,4.9,Xavier Durringer
tm1027639,Annaatthe,4.9,Siva
tm449590,Rattlesnake,4.9,Zak Hilditch
tm1185506,The Taming of the Shrewd,4.9,Anna Wieczur-Bluszcz
tm1022280,Maha Samudram,4.9,Ajay Bhupathi
tm493814,Satria Heroes: Revenge of the Darkness,4.9,
tm434202,Malevolent,4.8995,Olaf de Fleur Johannesson
tm1120902,The Privilege,4.8675,Katharina Schöde
tm1120902,The Privilege,4.8675,Felix Fuchssteiner
tm839411,Me Against You: Mr. S's Vendetta,4.8635,Gianluca Leuzzi
tm244638,Rebirth,4.85,Karl Mueller
tm1038025,Slay,4.85,Adze Ugah
tm118256,Yaar Gaddar,4.85,Umesh Mehra
tm446104,Fantastica,4.85,Barry Gonzalez
tm149302,Ouija,4.85,Stiles White
tm158671,A Fairly Odd Summer,4.85,Savage Steve Holland
tm1107850,Sharkdog’s Fintastic Halloween,4.85,Jacinth Tan Yi Ting
tm1108648,The Wasteland,4.85,
tm1281212,I Believe in Santa,4.85,Alex Ranarivelo
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,4.85,Rick Suvalle
tm162259,Mars at Sunrise,4.85,Jessica Habie
tm206875,Dohchay,4.85,Sudheer Varma
tm1121098,Will You Marry?,4.85,Veronica Velasco
tm51292,Shirdi Sai,4.85,K Raghavendra Rao
tm1269537,Christmas on Mistletoe Farm,4.85,Debbie Isitt
tm1235964,Ranga Ranga Vaibhavanga,4.85,Gireeshaaya
tm952590,What Lies Below,4.85,
tm368006,Harith Iskander: I Told You So,4.85,Michael McKay
tm485801,So My Grandma's a Lesbian!,4.85,Ángeles Reiné
tm866796,Ek Villain Returns,4.8445,Mohit Suri
tm345767,The Maus,4.843999999999999,Gerardo Herrero Pereda
tm285317,IO,4.840999999999999,Jonathan Helpert
tm359931,Up North,4.825,Tope Oshin
tm37573,"All's Well, Ends Well",4.8055,Janet Chun
tm37573,"All's Well, Ends Well",4.8055,Chan Hing-Kai
tm846166,Pets United,4.800000000000001,Reinhard Klooss
tm371619,Sabrina,4.800000000000001,Rocky Soraya
tm1110212,Little Big Mouth,4.800000000000001,Ziggy Hofmeyr
tm1110212,Little Big Mouth,4.800000000000001,Gray Hofmeyr
tm334949,Right Here Right Now,4.800000000000001,Jakob Lass
tm324753,Marco Luque - We are together,4.800000000000001,
tm1110241,Kaaval,4.800000000000001,Nithin Renji Panicker
tm1183575,Celeb Five: Behind the Curtain,4.800000000000001,Han Jung-chul
tm1183575,Celeb Five: Behind the Curtain,4.800000000000001,Park Soo-jeong
tm311264,Muqaddar Ka Faisla,4.8,Prakash Mehra
tm367105,Alejandro Riaño: Especial de stand up,4.8,Jan Suter
tm1120636,Johnny Test's Ultimate Meatloaf Quest,4.8,Tim Stuby
tm367105,Alejandro Riaño: Especial de stand up,4.8,Raúl Campos
tm314677,Silence Is Welcome,4.8,
tm857873,Door Ke Darshan,4.8,Gagan Puri
tm341561,Like Twenty Impossibles,4.8,Annemarie Jacir
tm1259508,Double XL,4.8,Satramm Ramani
tm890479,The Claudia Kishi Club,4.8,Sue Ding
tm469510,Albert  Pinto Ko Gussa Kyun Aata Hai?,4.8,
tm444907,Lovefucked,4.8,
tm142881,Jem and the Holograms,4.8,Jon M. Chu
tm470687,Loving is Losing,4.8,Fernando Ayllón
tm159623,No Other Woman,4.8,Ruel S. Bayani
tm465984,Boi,4.8,Jorge M. Fontana
tm1120636,Johnny Test's Ultimate Meatloaf Quest,4.8,Jim Miller
tm938434,All Because of You,4.8,Adrian Teh
tm244041,Jandino: Whatever it Takes,4.8,
tm475815,The Zoya Factor,4.775,Abhishek Sharma
tm34142,Department,4.766500000000001,Ram Gopal Varma
tm925186,Santana,4.75,Chris Roland
tm233465,The Bye Bye Man,4.75,Stacy Title
tm334788,Yodha,4.75,Rahul Rawail
tm42306,Aiyyaa,4.75,Sachin Kundalkar
tm981770,An Unremarkable Christmas,4.75,Juan Camilo Pinzón
tm1216796,Three Widows Against The World,4.75,Hyrul Anuar
tm407779,Hellhole,4.75,Bas Devos
tm452929,The Little Switzerland,4.75,Kepa Sojo
tm925218,Monster Run,4.75,Henri Wong
tm925186,Santana,4.75,Maradona Dias Dos Santos
tm996479,Tuesdays And Fridays,4.75,Taranveer Singh
tm349418,The Royal Hibiscus Hotel,4.75,Ishaya Bako
tm1088545,Unroyal,4.75,Moses Inwang
tm38013,Players,4.7364999999999995,Mustan Alibhai Burmawalla
tm38013,Players,4.7364999999999995,Abbas Alibhai Burmawalla
tm466426,The Trap,4.718,Erik White
tm300440,The Mansion,4.7165,
tm484989,The Influence,4.7059999999999995,Denis Rovira van Boekholt
tm1159298,Erax,4.7,Hebru Brantley
tm966690,Rima,4.7,Moataz Hossam
tm483511,Jai Mummy Di,4.7,Navjot Gulati
tm80487,Spookley the Square Pumpkin,4.7,Bernie Denk
tm1089558,Dwindle,4.7,Dare Olaitan
tm1089558,Dwindle,4.7,Kayode Kasum
tm29212,Nutty Professor II: The Klumps,4.7,Peter Segal
tm1040816,Momshies! Your Soul is Mine,4.7,Easy Ferrer
tm957792,The Rope Curse 2,4.7,
tm239078,Jada,4.7,Kumaran
tm824566,Ibrahim: A Fate to Define,4.7,Lina Al Abed
tm422359,Aurora,4.7,Yam Laranas
tm440208,Hadithi za Kumekucha: Fatuma,4.7,Jordan Riber
tm1062350,Kedibone,4.7,Thomas Gumede
tm421522,Conning 101,4.7,Kamla Abu Zekry
tm941899,Vernacular Plan,4.7,Moataz El Tony
tm1120543,The Bubble,4.7,Judd Apatow
tm1202091,Neon Lights,4.699999999999999,
tm998238,El Ens Wa El Nems,4.699999999999999,Sherif Arafa
tm917822,The 2nd,4.669499999999999,Brian Skiba
tm1104252,Escape the Undertaker,4.651,Ben Simms
tm1258902,Finding Hubby 2,4.65,Femi D. Ogunsanwo
tm1203307,F*ck Love Too,4.65,Appie Boudellah
tm1236483,The Next 365 Days,4.65,Barbara Białowąs
tm1236483,The Next 365 Days,4.65,Tomasz Mandes
tm1131045,Nyara: The Kidnapping,4.65,Ram Ally K
tm975398,Christmas Crossfire,4.65,Detlev Buck
tm984155,The Devil Below,4.65,Bradley Parker
tm1230681,The Entitled,4.65,Theodore Boborol
tm238748,The Darkness,4.65,Greg McLean
tm947446,Finding Agnes,4.65,Marla Ancheta
tm1203307,F*ck Love Too,4.65,Aram van de Rest
tm444576,Puppy Star Christmas,4.65,Robert Vince
tm419425,The Poison Rose,4.6425,Francesco Cinquemani
tm419425,The Poison Rose,4.6425,George Gallo
tm1136310,The Griot,4.6,Adeoluwa Owu
tm232267,Mike Epps: Don't Take It Personal,4.6,
tm849102,Shimla Mirchi,4.6,Ramesh Sippy
tm320949,Simplemente Manu NNa,4.6,Jan Suter
tm1267936,The Soccer Football Movie,4.6,Mitch Schauer
tm350116,B. A. Pass 2,4.6,Shadab Khan
tm320949,Simplemente Manu NNa,4.6,Raúl Campos
tm464351,The Last Thing He Wanted,4.6,Dee Rees
tm852207,3 Logical Exits,4.6,Mahdi Fleifel
tm1175125,The Violence Action,4.6,
tm352865,Rodney Carrington: Here Comes the Truth,4.6,Brandon Jones
tm373134,Night of Knots,4.6,Hakan Algül
tm510525,RK Nagar,4.6,
tm233570,Beauty and the Bestie,4.6,Wenn V. Deramas
tm1147041,Chief Daddy 2: Going for Broke,4.6,Niyi Akinmolayan
tm1178972,A Cowgirl's Song,4.6,Timothy Armstrong
tm8859,Oh Darling! Yeh Hai India!,4.6,Ketan Mehta
tm958984,Voiceless,4.6,
tm1014599,Fine Wine,4.6,Seyi Babatope
tm1072700,All Na Vibes,4.6,Taiwo Egunjobi
tm1038096,Carnaval,4.5969999999999995,Leandro Neri
tm1088320,Father Christmas Is Back,4.5855,Mick Davis
tm1088320,Father Christmas Is Back,4.5855,Philippe Martinez
tm348010,Killing Hasselhoff,4.5735,Darren Grant
tm972010,Hospital,4.569,Chia-Lin Chu
tm436630,10 Minutes Gone,4.55,Brian A. Miller
tm819497,"Berlin, Berlin",4.55,Franziska Meyer Price
tm1250005,The Ghost,4.55,Praveen Sattaru
tm376844,Penalty Kick,4.55,Rodrigo Triana
tm336403,Khoon Khoon,4.55,Mohammed Hussain
tm947308,Blood Line,4.55,
tm816983,In Paradox,4.55,Hamad AlSarraf
tm1121084,Izla,4.55,Barry Gonzalez
tm414073,Backtrace,4.55,Brian A. Miller
tm244880,I Am the Pretty Thing That Lives in the House,4.535,Oz Perkins
tm848483,Lagos Real Fake Life,4.5,
tm833361,True: Tricky Treat Day,4.5,
tm1141594,Brazen,4.5,Monika Mitchell
tm1276590,Mighty Express: Mighty Trains Race,4.5,William Lau
tm1087932,Prey,4.5,Thomas Sieben
tm1087461,Last Man Down,4.5,Fansu Njie
tm1285863,Mathieu Dufour at Bell Centre,4.5,Luc Sirois
tm1231140,"Senior Playboy, Junior Papa",4.5,Huỳnh Đông
tm842817,Living in Bondage: Breaking Free,4.5,Ramsey Nouah
tm48083,Te quiero,4.5,Laura Mañá
tm178992,The Midas Touch,4.5,Fung Chih-chiang
tm456667,Black,4.5,
tm1019885,F3: Fun and Frustration,4.45,Anil Ravipudi
tm1137119,Image of Victory,4.45,Avi Nesher
tm1275378,The Action Pack Saves Christmas,4.45,Seung Woo Cha
tm170169,Kaal,4.45,Soham Shah
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,4.45,Chanda Bell
tm340006,Banyuki,4.45,Hidenori Inoue
tm372035,Paris Is Us,4.449999999999999,Elisabeth Vogler
tm341256,Katkout,4.449999999999999,Ahmad Awwad
tm225416,Janoskians: Untold and Untrue,4.4,Brett Weiner
tm1055586,Lethal Love,4.4,
tm835414,Sitara,4.4,Sharmeen Obaid-Chinoy
tm499985,Light in the Dark,4.4,Ekene Som Mekwunye
tm1207098,Amy Schumer Presents: Parental Advisory,4.4,Ryan Polito
tm1204412,"Let's Tie the Knot, Honey!",4.4,Pedro Flores Maldonado
tm405901,Family Blood,4.4,Sonny Mallhi
tm438423,For the Broken Hearted,4.4,Digo Ricio
tm933375,Cuties,4.4,Maïmouna Doucouré
tm996996,The Misadventures of Hedi and Cokeman,4.4,
tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,4.3925,Fazila Allana
tm1137196,Route 10,4.35,Omar Naim
tm358188,Alexis de Anda: Mea Culpa,4.35,Jan Suter
